     WAVE 	               FLUX	
     3276.500000	     1312000.000000	
     3276.800000	     1281000.000000	
     3277.100000	     1256000.000000	
     3277.400000	     1236000.000000	
     3277.700000	     1217000.000000	
     3278.000000	     1196000.000000	
     3278.300000	     1171000.000000	
     3278.600000	     1144000.000000	
     3278.900000	     1119000.000000	
     3279.200000	     1097000.000000	
     3279.500000	     1082000.000000	
     3279.800000	     1072000.000000	
     3280.100000	     1068000.000000	
     3280.400000	     1068000.000000	
     3280.700000	     1070000.000000	
     3281.000000	     1070000.000000	
     3281.300000	     1068000.000000	
     3281.600000	     1061000.000000	
     3281.900000	     1050000.000000	
     3282.200000	     1039000.000000	
     3282.500000	     1031000.000000	
     3282.800000	     1028000.000000	
     3283.100000	     1032000.000000	
     3283.400000	     1039000.000000	
     3283.700000	     1045000.000000	
     3284.000000	     1046000.000000	
     3284.300000	     1037000.000000	
     3284.600000	     1018000.000000	
     3284.900000	      990500.000000	
     3285.200000	      956600.000000	
     3285.500000	      920600.000000	
     3285.800000	      887200.000000	
     3286.100000	      862300.000000	
     3286.400000	      852100.000000	
     3286.700000	      861600.000000	
     3287.000000	      892800.000000	
     3287.300000	      944600.000000	
     3287.600000	     1013000.000000	
     3287.900000	     1095000.000000	
     3288.200000	     1185000.000000	
     3288.500000	     1279000.000000	
     3288.800000	     1371000.000000	
     3289.100000	     1453000.000000	
     3289.400000	     1512000.000000	
     3289.700000	     1536000.000000	
     3290.000000	     1520000.000000	
     3290.300000	     1470000.000000	
     3290.600000	     1397000.000000	
     3290.900000	     1320000.000000	
     3291.200000	     1256000.000000	
     3291.500000	     1220000.000000	
     3291.800000	     1221000.000000	
     3292.100000	     1263000.000000	
     3292.400000	     1345000.000000	
     3292.700000	     1458000.000000	
     3293.000000	     1590000.000000	
     3293.300000	     1723000.000000	
     3293.600000	     1835000.000000	
     3293.900000	     1910000.000000	
     3294.200000	     1938000.000000	
     3294.500000	     1919000.000000	
     3294.800000	     1861000.000000	
     3295.100000	     1778000.000000	
     3295.400000	     1687000.000000	
     3295.700000	     1603000.000000	
     3296.000000	     1538000.000000	
     3296.300000	     1501000.000000	
     3296.600000	     1494000.000000	
     3296.900000	     1517000.000000	
     3297.200000	     1562000.000000	
     3297.500000	     1618000.000000	
     3297.800000	     1674000.000000	
     3298.100000	     1721000.000000	
     3298.400000	     1755000.000000	
     3298.700000	     1776000.000000	
     3299.000000	     1789000.000000	
     3299.300000	     1803000.000000	
     3299.600000	     1822000.000000	
     3299.900000	     1843000.000000	
     3300.200000	     1858000.000000	
     3300.500000	     1853000.000000	
     3300.800000	     1816000.000000	
     3301.100000	     1743000.000000	
     3301.400000	     1639000.000000	
     3301.700000	     1522000.000000	
     3302.000000	     1416000.000000	
     3302.300000	     1341000.000000	
     3302.600000	     1312000.000000	
     3302.900000	     1331000.000000	
     3303.200000	     1386000.000000	
     3303.500000	     1453000.000000	
     3303.800000	     1505000.000000	
     3304.100000	     1521000.000000	
     3304.400000	     1485000.000000	
     3304.700000	     1398000.000000	
     3305.000000	     1270000.000000	
     3305.300000	     1122000.000000	
     3305.600000	      975000.000000	
     3305.900000	      847600.000000	
     3306.200000	      751700.000000	
     3306.500000	      692000.000000	
     3306.800000	      667400.000000	
     3307.100000	      672800.000000	
     3307.400000	      702200.000000	
     3307.700000	      748800.000000	
     3308.000000	      806000.000000	
     3308.300000	      866800.000000	
     3308.600000	      922900.000000	
     3308.900000	      965200.000000	
     3309.200000	      987100.000000	
     3309.500000	      986900.000000	
     3309.800000	      968900.000000	
     3310.100000	      942900.000000	
     3310.400000	      921400.000000	
     3310.700000	      914300.000000	
     3311.000000	      926000.000000	
     3311.300000	      953600.000000	
     3311.600000	      989000.000000	
     3311.900000	     1021000.000000	
     3312.200000	     1040000.000000	
     3312.500000	     1040000.000000	
     3312.800000	     1018000.000000	
     3313.100000	      975200.000000	
     3313.400000	      917400.000000	
     3313.700000	      850900.000000	
     3314.000000	      784700.000000	
     3314.300000	      727300.000000	
     3314.600000	      684700.000000	
     3314.900000	      660400.000000	
     3315.200000	      655000.000000	
     3315.500000	      665500.000000	
     3315.800000	      688900.000000	
     3316.100000	      722500.000000	
     3316.400000	      763700.000000	
     3316.700000	      811500.000000	
     3317.000000	      863700.000000	
     3317.300000	      918200.000000	
     3317.600000	      971900.000000	
     3317.900000	     1021000.000000	
     3318.200000	     1061000.000000	
     3318.500000	     1090000.000000	
     3318.800000	     1106000.000000	
     3319.100000	     1112000.000000	
     3319.400000	     1112000.000000	
     3319.700000	     1112000.000000	
     3320.000000	     1118000.000000	
     3320.300000	     1131000.000000	
     3320.600000	     1148000.000000	
     3320.900000	     1158000.000000	
     3321.200000	     1150000.000000	
     3321.500000	     1117000.000000	
     3321.800000	     1058000.000000	
     3322.100000	      984900.000000	
     3322.400000	      915200.000000	
     3322.700000	      868700.000000	
     3323.000000	      858900.000000	
     3323.300000	      890600.000000	
     3323.600000	      959500.000000	
     3323.900000	     1052000.000000	
     3324.200000	     1151000.000000	
     3324.500000	     1240000.000000	
     3324.800000	     1306000.000000	
     3325.100000	     1344000.000000	
     3325.400000	     1354000.000000	
     3325.700000	     1339000.000000	
     3326.000000	     1306000.000000	
     3326.300000	     1262000.000000	
     3326.600000	     1217000.000000	
     3326.900000	     1176000.000000	
     3327.200000	     1142000.000000	
     3327.500000	     1114000.000000	
     3327.800000	     1086000.000000	
     3328.100000	     1052000.000000	
     3328.400000	     1007000.000000	
     3328.700000	      955800.000000	
     3329.000000	      906100.000000	
     3329.300000	      870200.000000	
     3329.600000	      859000.000000	
     3329.900000	      879100.000000	
     3330.200000	      927900.000000	
     3330.500000	      994400.000000	
     3330.800000	     1062000.000000	
     3331.100000	     1116000.000000	
     3331.400000	     1146000.000000	
     3331.700000	     1150000.000000	
     3332.000000	     1134000.000000	
     3332.300000	     1106000.000000	
     3332.600000	     1078000.000000	
     3332.900000	     1054000.000000	
     3333.200000	     1037000.000000	
     3333.500000	     1024000.000000	
     3333.800000	     1011000.000000	
     3334.100000	      992800.000000	
     3334.400000	      965400.000000	
     3334.700000	      926500.000000	
     3335.000000	      876800.000000	
     3335.300000	      820600.000000	
     3335.600000	      763900.000000	
     3335.900000	      714300.000000	
     3336.200000	      678700.000000	
     3336.500000	      662300.000000	
     3336.800000	      666600.000000	
     3337.100000	      689200.000000	
     3337.400000	      725200.000000	
     3337.700000	      767700.000000	
     3338.000000	      810600.000000	
     3338.300000	      848500.000000	
     3338.600000	      879400.000000	
     3338.900000	      904200.000000	
     3339.200000	      925200.000000	
     3339.500000	      946300.000000	
     3339.800000	      969800.000000	
     3340.100000	      995800.000000	
     3340.400000	     1021000.000000	
     3340.700000	     1039000.000000	
     3341.000000	     1043000.000000	
     3341.300000	     1030000.000000	
     3341.600000	     1003000.000000	
     3341.900000	      967000.000000	
     3342.200000	      930600.000000	
     3342.500000	      902200.000000	
     3342.800000	      886400.000000	
     3343.100000	      885300.000000	
     3343.400000	      898400.000000	
     3343.700000	      924400.000000	
     3344.000000	      959900.000000	
     3344.300000	     1001000.000000	
     3344.600000	     1044000.000000	
     3344.900000	     1082000.000000	
     3345.200000	     1110000.000000	
     3345.500000	     1122000.000000	
     3345.800000	     1115000.000000	
     3346.100000	     1091000.000000	
     3346.400000	     1054000.000000	
     3346.700000	     1010000.000000	
     3347.000000	      964400.000000	
     3347.300000	      919700.000000	
     3347.600000	      874400.000000	
     3347.900000	      826100.000000	
     3348.200000	      772700.000000	
     3348.500000	      715500.000000	
     3348.800000	      660200.000000	
     3349.100000	      614000.000000	
     3349.400000	      584700.000000	
     3349.700000	      576300.000000	
     3350.000000	      591300.000000	
     3350.300000	      627600.000000	
     3350.600000	      684000.000000	
     3350.900000	      759300.000000	
     3351.200000	      853200.000000	
     3351.500000	      962400.000000	
     3351.800000	     1079000.000000	
     3352.100000	     1189000.000000	
     3352.400000	     1278000.000000	
     3352.700000	     1330000.000000	
     3353.000000	     1339000.000000	
     3353.300000	     1309000.000000	
     3353.600000	     1254000.000000	
     3353.900000	     1194000.000000	
     3354.200000	     1147000.000000	
     3354.500000	     1125000.000000	
     3354.800000	     1128000.000000	
     3355.100000	     1147000.000000	
